InvoiceApprovalDate,SalesOrderId,CustomerId,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPaymentDate,DaysToPay,PaidInvoice,TransacRecords,PaidInvoicesNo,PaidInvoicesTotal,LatePaidInvoicesNo,LatePaidInvoicesTotal,LateInvoiceAmounts,TotalDaysPaidLate,NoOutstandingInvoices,NoLateOutstandingInvoices,OutstandingTotal,LateOutstandingTotal,LateOutstandingAmounts,TotalDaysLateOutstanding,RatioPaidLate,RatioPaidLateSum,RatioOutstandingLate,RatioOutstandingLateSum,label
2021-03-31,1ad6da78-0bc7-4747-a6bf-c1cdb826d902,c7c059f0-3c12-4fc0-8506-e3971c2217bf,,40000.0,True,False,"[[Timestamp('2021-03-31 00:00:00'), 40000.0]]",40000.0,0.0,100.0,2021-03-31,0,1,"[[Timestamp('2021-03-29 00:00:00'), 18750.0, 99.46250666666668, Timestamp('2021-03-30 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 40000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-12 00:00:00'), 25000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0]]",1,18750.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-12,62a835dc-d5c5-49e7-9f01-1992d430b951,c7c059f0-3c12-4fc0-8506-e3971c2217bf,,25000.0,True,False,"[[Timestamp('2021-04-12 00:00:00'), 25000.0]]",25000.0,0.0,100.0,2021-04-12,0,1,"[[Timestamp('2021-03-29 00:00:00'), 18750.0, 99.46250666666668, Timestamp('2021-03-30 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 40000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-12 00:00:00'), 25000.0, 100.0, Timestamp('2021-04-12 00:00:00'), 0]]",2,58750.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-07,1624ea1f-0aae-4dbf-91e9-2c87e4dda0d2,c7fd51d9-1bef-4bdc-1e82-08d85af19aee,Kindly Approve ,235000.0,True,False,"[[Timestamp('2021-01-07 00:00:00'), 235000.0]]",235000.0,0.0,100.0,2021-01-07,0,-1,"[[Timestamp('2021-01-07 00:00:00'), 235000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 235000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-18,8e5bfd0c-2a18-453a-b7c5-cda5c0de6609,c7fd51d9-1bef-4bdc-1e82-08d85af19aee,"MANUALLY APPROVED ON THE 18TH 
KINDLY APPROVE SIR",235000.0,True,False,"[[Timestamp('2021-01-07 00:00:00'), 47000.0], [Timestamp('2021-01-18 00:00:00'), 188000.0]]",235000.0,0.0,100.0,2021-01-18,0,1,"[[Timestamp('2021-01-07 00:00:00'), 235000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 235000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0]]",1,235000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-22,9089fd0c-52c7-4e6a-a9df-e4ad2ea59fbe,c9b5da73-c5db-4392-3f5e-08d869fe53b0,,41040.0,True,False,"[[Timestamp('2021-01-26 00:00:00'), 41040.0]]",41040.0,0.0,100.0,2021-01-26,4,-1,"[[Timestamp('2021-01-22 00:00:00'), 41040.0, 100.0, Timestamp('2021-01-26 00:00:00'), 4]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-01-03,39717b0d-1ed3-47c0-94d9-f618603a05ab,ca8da151-5717-428c-cd48-08d892be5e11,,3000000.0,False,True,"[[Timestamp('2021-01-02 00:00:00'), 500000.0], [Timestamp('2021-01-06 00:00:00'), 500000.0], [Timestamp('2021-01-08 00:00:00'), 250000.0], [Timestamp('2021-01-19 00:00:00'), 466000.0], [Timestamp('2021-02-08 00:00:00'), 1075000.0], [Timestamp('2021-02-10 00:00:00'), 200000.0]]",2991000.0,9000.0,99.7,2021-02-10,38,-1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-01-03,f2059bf1-0104-4045-94b7-f4b4ba4da8f7,ca8da151-5717-428c-cd48-08d892be5e11,,5000000.0,True,False,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0], [Timestamp('2021-01-11 00:00:00'), 2000000.0]]",5000000.0,0.0,100.0,2021-01-11,8,-1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-01-06,e9f20804-05dc-4229-8b6e-360b67be8083,ca8da151-5717-428c-cd48-08d892be5e11,,4500000.0,True,False,"[[Timestamp('2021-01-06 00:00:00'), 4500000.0]]",4500000.0,0.0,100.0,2021-01-06,0,0,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,2,0,8000000.0,0.0,,0,,,0.0,0.0,
2021-01-15,3ac94e68-0cb1-47ad-997d-e97986467cb4,ca8da151-5717-428c-cd48-08d892be5e11,,3495000.01,False,True,"[[Timestamp('2021-01-15 00:00:00'), 3495000.0]]",3495000.0,0.0099999997764825,99.99999971387696,2021-01-15,0,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",2,9500000.0,0,0.0,,0,1,0,3000000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-01-18,42a9108d-8962-4f85-a8dd-32824f6cb48a,ca8da151-5717-428c-cd48-08d892be5e11,,1864000.0,True,False,"[[Timestamp('2021-01-18 00:00:00'), 1864000.0]]",1864000.0,0.0,100.0,2021-01-18,0,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",3,12995000.01,0,0.0,,0,1,0,3000000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-01-19,3d6fcfef-d178-4287-8d4e-a11a9f1b50dc,ca8da151-5717-428c-cd48-08d892be5e11,,2330000.01,False,True,"[[Timestamp('2021-01-24 00:00:00'), 2330000.0]]",2330000.0,0.0099999997764825,99.99999957081546,2021-01-24,5,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",4,14859000.01,0,0.0,,0,1,0,3000000.0,0.0,,0,0.0,0.0,0.0,0.0,0-30
2021-01-19,8309cf72-3c9b-4951-8c5c-5304dbd9ae1a,ca8da151-5717-428c-cd48-08d892be5e11,,2100000.0,True,False,"[[Timestamp('2021-01-19 00:00:00'), 2100000.0]]",2100000.0,0.0,100.0,2021-01-19,0,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",4,14859000.01,0,0.0,,0,1,0,3000000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-02-10,c9ca38f3-c8cc-45d0-b285-bf035bfb4984,ca8da151-5717-428c-cd48-08d892be5e11,,1925000.0,True,False,"[[Timestamp('2021-02-08 00:00:00'), 675000.0], [Timestamp('2021-02-10 00:00:00'), 1250000.0]]",1925000.0,0.0,100.0,2021-02-10,0,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",6,19289000.02,0,0.0,,0,1,1,3000000.0,3000000.0,[3000000.0],38,0.0,0.0,1.0,1.0,
2021-02-15,1bee949d-9dbf-43c0-a573-683aa1be7144,ca8da151-5717-428c-cd48-08d892be5e11,,1925000.0,True,False,"[[Timestamp('2021-01-25 00:00:00'), 1398000.0], [Timestamp('2021-03-02 00:00:00'), 350000.0], [Timestamp('2021-04-13 00:00:00'), 177000.0]]",1925000.0,0.0,100.0,2021-04-13,57,1,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",9,27214000.02,1,3000000.0,[3000000.0],38,0,0,0.0,0.0,,0,0.1111111111111111,0.1102373777392244,,,31-60
2021-03-02,554d438b-6474-4b28-9b10-c4743690af45,ca8da151-5717-428c-cd48-08d892be5e11,,350000.0,True,False,"[[Timestamp('2021-04-13 00:00:00'), 350000.0]]",350000.0,0.0,100.0,2021-04-13,42,0,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",9,27214000.02,1,3000000.0,[3000000.0],38,1,0,1925000.0,0.0,,0,0.1111111111111111,0.1102373777392244,0.0,0.0,31-60
2021-03-08,a07fde62-0ed1-44d5-b797-90d113f451e4,ca8da151-5717-428c-cd48-08d892be5e11,,750000.0,True,False,"[[Timestamp('2021-03-08 00:00:00'), 750000.0]]",750000.0,0.0,100.0,2021-03-08,0,0,"[[Timestamp('2021-01-03 00:00:00'), 3000000.0, 99.7, Timestamp('2021-02-10 00:00:00'), 38], [Timestamp('2021-01-03 00:00:00'), 5000000.0, 100.0, Timestamp('2021-01-11 00:00:00'), 8], [Timestamp('2021-01-06 00:00:00'), 4500000.0, 100.0, Timestamp('2021-01-06 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 3495000.01, 99.99999971387696, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-18 00:00:00'), 1864000.0, 100.0, Timestamp('2021-01-18 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 2330000.01, 99.99999957081546, Timestamp('2021-01-24 00:00:00'), 5], [Timestamp('2021-01-19 00:00:00'), 2100000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-02-10 00:00:00'), 1925000.0, 100.0, Timestamp('2021-02-10 00:00:00'), 0], [Timestamp('2021-02-15 00:00:00'), 1925000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 57], [Timestamp('2021-03-02 00:00:00'), 350000.0, 100.0, Timestamp('2021-04-13 00:00:00'), 42], [Timestamp('2021-03-08 00:00:00'), 750000.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",9,27214000.02,1,3000000.0,[3000000.0],38,2,0,2275000.0,0.0,,0,0.1111111111111111,0.1102373777392244,0.0,0.0,
2021-03-05,0d8d44fc-830e-4258-9850-3d573c15c4ec,caed6e24-64f2-4f36-929b-08d8ddbead40,Kindly Approve,85000.0,True,False,"[[Timestamp('2021-03-05 00:00:00'), 85000.0]]",85000.0,0.0,100.0,2021-03-05,0,-1,"[[Timestamp('2021-03-05 00:00:00'), 85000.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-16,82fc40e2-1782-4bda-8dd8-861d65044345,cb149dd5-e34e-4751-77e0-08d8d1983514,,400000.0,True,False,"[[Timestamp('2021-02-16 00:00:00'), 400000.0]]",400000.0,0.0,100.0,2021-02-16,0,-1,"[[Timestamp('2021-02-16 00:00:00'), 400000.0, 100.0, Timestamp('2021-02-16 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-22,5dbf65b9-e78a-46a4-8fdd-b566cdb9a126,cd2b7ec3-748d-4a03-34cd-08d82f1de391,,11500.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 11500.0]]",11500.0,0.0,100.0,2021-01-22,0,-1,"[[Timestamp('2021-01-22 00:00:00'), 11500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-19,bb6cabec-7650-4300-9ef3-5b26374d11ed,cdc85db0-a5b2-4bf4-1d4a-08d8cce4b4c8,Fine test,110000.0,True,False,"[[Timestamp('2021-02-19 00:00:00'), 110000.0]]",110000.0,0.0,100.0,2021-02-19,0,-1,"[[Timestamp('2021-02-19 00:00:00'), 110000.0, 100.0, Timestamp('2021-02-19 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-14,82a01e77-f568-47ab-adfe-fe635f74e04a,ce0e7454-6e9a-4244-5b5c-08d8b45f5192,Kindly approve Sir,9000.0,True,False,"[[Timestamp('2021-01-14 00:00:00'), 9000.0]]",9000.0,0.0,100.0,2021-01-14,0,-1,"[[Timestamp('2021-01-14 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-14 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-07,34dd3ea0-0821-4394-a4cd-eeff8ece0e8a,ce4aaf00-5717-4371-c547-08d8a7e8a3e0,,275000.0,True,False,"[[Timestamp('2021-01-07 00:00:00'), 275000.0]]",275000.0,0.0,100.0,2021-01-07,0,-1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-12 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-12 00:00:00'), 0], [Timestamp('2021-04-11 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-11 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-08,7188f2ea-8ef3-4d91-908f-fc12aba2ab52,ce4aaf00-5717-4371-c547-08d8a7e8a3e0,,275000.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 275000.0]]",275000.0,0.0,100.0,2021-01-08,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-12 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-12 00:00:00'), 0], [Timestamp('2021-04-11 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-11 00:00:00'), 0]]",1,275000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-12,17c663ae-0aa6-41f7-b754-9212cfac1768,ce4aaf00-5717-4371-c547-08d8a7e8a3e0,,467500.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 275000.0], [Timestamp('2021-01-12 00:00:00'), 192500.0]]",467500.0,0.0,100.0,2021-01-12,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-12 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-12 00:00:00'), 0], [Timestamp('2021-04-11 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-11 00:00:00'), 0]]",2,550000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-11,7cd0fef3-6b03-444b-b78d-1613e056b662,ce4aaf00-5717-4371-c547-08d8a7e8a3e0,,150000.0,True,False,"[[Timestamp('2021-04-11 00:00:00'), 150000.0]]",150000.0,0.0,100.0,2021-04-11,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-12 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-12 00:00:00'), 0], [Timestamp('2021-04-11 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-11 00:00:00'), 0]]",3,1017500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
